event_date,release_time_utc,event_id,event_base_id,event_name,currency,impact,forecast,pair,horizon_label,horizon_minutes,scenario,scenario_delta,scenario_actual,predicted_return_pct,live_spot,predicted_spot,slope_pct_per_unit_surprise,intercept_pct,corr,r2,mover_score,n_events
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,EUR/USD,5m,5,z=+2.00,0.3869184440588755,2.0869184440588753,0.008165908416211058,1.1785999999999999,1.1786962433965933,0.0042087402884695415,0.006537469172348521,0.03258952302363148,0.0010620770109078064,0.00010940672782089862,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,EUR/USD,5m,5,z=-0.50,-0.09672961101471887,1.603270388985281,0.0061303593613828864,1.1785999999999999,1.1786722524154332,0.0042087402884695415,0.006537469172348521,0.03258952302363148,0.0010620770109078064,0.00010940672782089862,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,EUR/USD,5m,5,z=-1.00,-0.19345922202943774,1.5065407779705622,0.005723249550417251,1.1785999999999999,1.178667454219201,0.0042087402884695415,0.006537469172348521,0.03258952302363148,0.0010620770109078064,0.00010940672782089862,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,EUR/USD,5m,5,z=-2.00,-0.3869184440588755,1.3130815559411244,0.004909029928485983,1.1785999999999999,1.178657857826737,0.0042087402884695415,0.006537469172348521,0.03258952302363148,0.0010620770109078064,0.00010940672782089862,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,EUR/USD,15m,15,z=+0.00,0.0,1.7,-0.0026414957966424462,1.1785999999999999,1.1785688673305406,-0.025161705791351942,-0.0026414957966424462,-0.16150378994467954,0.02608347416649517,0.003241430362455684,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,EUR/USD,15m,15,z=+0.50,0.09672961101471887,1.7967296110147188,-0.005075377810306718,1.1785999999999999,1.1785401815971277,-0.025161705791351942,-0.0026414957966424462,-0.16150378994467954,0.02608347416649517,0.003241430362455684,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,EUR/USD,15m,15,z=+1.00,0.19345922202943774,1.8934592220294377,-0.007509259823970991,1.1785999999999999,1.1785114958637146,-0.025161705791351942,-0.0026414957966424462,-0.16150378994467954,0.02608347416649517,0.003241430362455684,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,EUR/USD,15m,15,z=+2.00,0.3869184440588755,2.0869184440588753,-0.012377023851299535,1.1785999999999999,1.1784541243968885,-0.025161705791351942,-0.0026414957966424462,-0.16150378994467954,0.02608347416649517,0.003241430362455684,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,EUR/USD,15m,15,z=-0.50,-0.09672961101471887,1.603270388985281,-0.00020761378297817377,1.1785999999999999,1.1785975530639536,-0.025161705791351942,-0.0026414957966424462,-0.16150378994467954,0.02608347416649517,0.003241430362455684,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,EUR/USD,15m,15,z=-1.00,-0.19345922202943774,1.5065407779705622,0.0022262682306860987,1.1785999999999999,1.1786262387973667,-0.025161705791351942,-0.0026414957966424462,-0.16150378994467954,0.02608347416649517,0.003241430362455684,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,EUR/USD,15m,15,z=-2.00,-0.3869184440588755,1.3130815559411244,0.007094032258014644,1.1785999999999999,1.1786836102641927,-0.025161705791351942,-0.0026414957966424462,-0.16150378994467954,0.02608347416649517,0.003241430362455684,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,EUR/USD,30m,30,z=+0.00,0.0,1.7,-0.0020573589575468565,1.1785999999999999,1.1785757519673261,-0.030555244225120484,-0.0020573589575468565,-0.15762873983389153,0.02484681962162066,0.003841802728145017,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,EUR/USD,30m,30,z=+0.50,0.09672961101471887,1.7967296110147188,-0.005012955845902496,1.1785999999999999,1.1785409173024,-0.030555244225120484,-0.0020573589575468565,-0.15762873983389153,0.02484681962162066,0.003841802728145017,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,EUR/USD,30m,30,z=+1.00,0.19345922202943774,1.8934592220294377,-0.007968552734258135,1.1785999999999999,1.1785060826374738,-0.030555244225120484,-0.0020573589575468565,-0.15762873983389153,0.02484681962162066,0.003841802728145017,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,EUR/USD,30m,30,z=+2.00,0.3869184440588755,2.0869184440588753,-0.013879746510969414,1.1785999999999999,1.1784364133076215,-0.030555244225120484,-0.0020573589575468565,-0.15762873983389153,0.02484681962162066,0.003841802728145017,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,EUR/USD,30m,30,z=-0.50,-0.09672961101471887,1.603270388985281,0.000898237930808783,1.1785999999999999,1.1786105866322525,-0.030555244225120484,-0.0020573589575468565,-0.15762873983389153,0.02484681962162066,0.003841802728145017,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,EUR/USD,30m,30,z=-1.00,-0.19345922202943774,1.5065407779705622,0.0038538348191644225,1.1785999999999999,1.1786454212971784,-0.030555244225120484,-0.0020573589575468565,-0.15762873983389153,0.02484681962162066,0.003841802728145017,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,EUR/USD,30m,30,z=-2.00,-0.3869184440588755,1.3130815559411244,0.009765028595875701,1.1785999999999999,1.1787150906270307,-0.030555244225120484,-0.0020573589575468565,-0.15762873983389153,0.02484681962162066,0.003841802728145017,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,EUR/USD,1h,60,z=+0.00,0.0,1.7,0.008810081168280344,1.1785999999999999,1.1787038356166493,0.003213905646582481,0.008810081168280344,0.009650067854216637,9.312380959098528e-05,2.473872924290561e-05,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,EUR/USD,1h,60,z=+0.50,0.09672961101471887,1.7967296110147188,0.009120961011312276,1.1785999999999999,1.1787074996464793,0.003213905646582481,0.008810081168280344,0.009650067854216637,9.312380959098528e-05,2.473872924290561e-05,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,EUR/USD,1h,60,z=+1.00,0.19345922202943774,1.8934592220294377,0.009431840854344207,1.1785999999999999,1.178711163676309,0.003213905646582481,0.008810081168280344,0.009650067854216637,9.312380959098528e-05,2.473872924290561e-05,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,EUR/USD,1h,60,z=+2.00,0.3869184440588755,2.0869184440588753,0.010053600540408072,1.1785999999999999,1.178718491735969,0.003213905646582481,0.008810081168280344,0.009650067854216637,9.312380959098528e-05,2.473872924290561e-05,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,EUR/USD,1h,60,z=-0.50,-0.09672961101471887,1.603270388985281,0.008499201325248411,1.1785999999999999,1.178700171586819,0.003213905646582481,0.008810081168280344,0.009650067854216637,9.312380959098528e-05,2.473872924290561e-05,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,EUR/USD,1h,60,z=-1.00,-0.19345922202943774,1.5065407779705622,0.00818832148221648,1.1785999999999999,1.1786965075569893,0.003213905646582481,0.008810081168280344,0.009650067854216637,9.312380959098528e-05,2.473872924290561e-05,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,EUR/USD,1h,60,z=-2.00,-0.3869184440588755,1.3130815559411244,0.0075665617961526155,1.1785999999999999,1.1786891794973293,0.003213905646582481,0.008810081168280344,0.009650067854216637,9.312380959098528e-05,2.473872924290561e-05,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,EUR/USD,2h,120,z=+0.00,0.0,1.7,0.015420970941918263,1.1785999999999999,1.1787817515635213,0.0866834842768619,0.015420970941918263,0.2773509067624233,0.07692352548193843,0.01917696375385378,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,EUR/USD,2h,120,z=+0.50,0.09672961101471887,1.7967296110147188,0.023805830657419612,1.1785999999999999,1.1788805755201281,0.0866834842768619,0.015420970941918263,0.2773509067624233,0.07692352548193843,0.01917696375385378,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,EUR/USD,2h,120,z=+1.00,0.19345922202943774,1.8934592220294377,0.032190690372920966,1.1785999999999999,1.1789793994767352,0.0866834842768619,0.015420970941918263,0.2773509067624233,0.07692352548193843,0.01917696375385378,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,EUR/USD,2h,120,z=+2.00,0.3869184440588755,2.0869184440588753,0.04896040980392367,1.1785999999999999,1.179177047389949,0.0866834842768619,0.015420970941918263,0.2773509067624233,0.07692352548193843,0.01917696375385378,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,EUR/USD,2h,120,z=-0.50,-0.09672961101471887,1.603270388985281,0.007036111226416912,1.1785999999999999,1.1786829276069144,0.0866834842768619,0.015420970941918263,0.2773509067624233,0.07692352548193843,0.01917696375385378,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,EUR/USD,2h,120,z=-1.00,-0.19345922202943774,1.5065407779705622,-0.0013487484890844382,1.1785999999999999,1.1785841036503075,0.0866834842768619,0.015420970941918263,0.2773509067624233,0.07692352548193843,0.01917696375385378,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,EUR/USD,2h,120,z=-2.00,-0.3869184440588755,1.3130815559411244,-0.018118467920087138,1.1785999999999999,1.1783864557370938,0.0866834842768619,0.015420970941918263,0.2773509067624233,0.07692352548193843,0.01917696375385378,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,EUR/USD,4h,240,z=+0.00,0.0,1.7,0.03608567652384927,1.1785999999999999,1.1790253057835098,0.0313005256515018,0.03608567652384927,0.04847814254964095,0.0023501303050633086,0.001210351464698065,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,EUR/USD,4h,240,z=+0.50,0.09672961101471887,1.7967296110147188,0.03911336419467527,1.1785999999999999,1.179060990110398,0.0313005256515018,0.03608567652384927,0.04847814254964095,0.0023501303050633086,0.001210351464698065,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,EUR/USD,4h,240,z=+1.00,0.19345922202943774,1.8934592220294377,0.04214105186550127,1.1785999999999999,1.1790966744372868,0.0313005256515018,0.03608567652384927,0.04847814254964095,0.0023501303050633086,0.001210351464698065,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,EUR/USD,4h,240,z=+2.00,0.3869184440588755,2.0869184440588753,0.04819642720715327,1.1785999999999999,1.1791680430910634,0.0313005256515018,0.03608567652384927,0.04847814254964095,0.0023501303050633086,0.001210351464698065,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,EUR/USD,4h,240,z=-0.50,-0.09672961101471887,1.603270388985281,0.03305798885302327,1.1785999999999999,1.1789896214566216,0.0313005256515018,0.03608567652384927,0.04847814254964095,0.0023501303050633086,0.001210351464698065,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,EUR/USD,4h,240,z=-1.00,-0.19345922202943774,1.5065407779705622,0.030030301182197267,1.1785999999999999,1.1789539371297333,0.0313005256515018,0.03608567652384927,0.04847814254964095,0.0023501303050633086,0.001210351464698065,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,EUR/USD,4h,240,z=-2.00,-0.3869184440588755,1.3130815559411244,0.02397492584054527,1.1785999999999999,1.1788825684759565,0.0313005256515018,0.03608567652384927,0.04847814254964095,0.0023501303050633086,0.001210351464698065,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,EUR/USD,6h,360,z=+0.00,0.0,1.7,0.04405756448198393,1.1785999999999999,1.1791192624549844,0.031124486636005363,0.04405756448198393,0.057792882770505205,0.0033400172989253574,0.0014347969760873677,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,EUR/USD,6h,360,z=+0.50,0.09672961101471887,1.7967296110147188,0.047068223967317545,1.1785999999999999,1.1791547460876786,0.031124486636005363,0.04405756448198393,0.057792882770505205,0.0033400172989253574,0.0014347969760873677,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,EUR/USD,6h,360,z=+1.00,0.19345922202943774,1.8934592220294377,0.050078883452651164,1.1785999999999999,1.179190229720373,0.031124486636005363,0.04405756448198393,0.057792882770505205,0.0033400172989253574,0.0014347969760873677,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,EUR/USD,6h,360,z=+2.00,0.3869184440588755,2.0869184440588753,0.05610020242331839,1.1785999999999999,1.1792611969857612,0.031124486636005363,0.04405756448198393,0.057792882770505205,0.0033400172989253574,0.0014347969760873677,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,EUR/USD,6h,360,z=-0.50,-0.09672961101471887,1.603270388985281,0.04104690499665032,1.1785999999999999,1.1790837788222903,0.031124486636005363,0.04405756448198393,0.057792882770505205,0.0033400172989253574,0.0014347969760873677,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,EUR/USD,6h,360,z=-1.00,-0.19345922202943774,1.5065407779705622,0.0380362455113167,1.1785999999999999,1.1790482951895962,0.031124486636005363,0.04405756448198393,0.057792882770505205,0.0033400172989253574,0.0014347969760873677,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,EUR/USD,6h,360,z=-2.00,-0.3869184440588755,1.3130815559411244,0.032014926540649476,1.1785999999999999,1.178977327924208,0.031124486636005363,0.04405756448198393,0.057792882770505205,0.0033400172989253574,0.0014347969760873677,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,EUR/USD,12h,720,z=+0.00,0.0,1.7,0.14810382453351065,1.1785999999999999,1.180345551675952,0.08371527950129831,0.14810382453351065,0.04837406262767804,0.002340049935106517,0.00323021323163896,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,EUR/USD,12h,720,z=+0.50,0.09672961101471887,1.7967296110147188,0.1562015709556597,1.1785999999999999,1.1804409917152834,0.08371527950129831,0.14810382453351065,0.04837406262767804,0.002340049935106517,0.00323021323163896,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,EUR/USD,12h,720,z=+1.00,0.19345922202943774,1.8934592220294377,0.16429931737780876,1.1785999999999999,1.1805364317546148,0.08371527950129831,0.14810382453351065,0.04837406262767804,0.002340049935106517,0.00323021323163896,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,EUR/USD,12h,720,z=+2.00,0.3869184440588755,2.0869184440588753,0.18049481022210687,1.1785999999999999,1.1807273118332777,0.08371527950129831,0.14810382453351065,0.04837406262767804,0.002340049935106517,0.00323021323163896,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,EUR/USD,12h,720,z=-0.50,-0.09672961101471887,1.603270388985281,0.1400060781113616,1.1785999999999999,1.1802501116366202,0.08371527950129831,0.14810382453351065,0.04837406262767804,0.002340049935106517,0.00323021323163896,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,EUR/USD,12h,720,z=-1.00,-0.19345922202943774,1.5065407779705622,0.13190833168921254,1.1785999999999999,1.1801546715972888,0.08371527950129831,0.14810382453351065,0.04837406262767804,0.002340049935106517,0.00323021323163896,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,EUR/USD,12h,720,z=-2.00,-0.3869184440588755,1.3130815559411244,0.11571283884491443,1.1785999999999999,1.1799637915186258,0.08371527950129831,0.14810382453351065,0.04837406262767804,0.002340049935106517,0.00323021323163896,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,GBP/USD,1m,1,z=+0.00,0.0,1.7,7.637426939572202e-06,1.3631099999999998,1.36311010410653,0.002334507700580387,7.637426939572202e-06,0.06318027861318505,0.003991747605639688,0.00011764967863793241,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,GBP/USD,1m,1,z=+0.50,0.09672961101471887,1.7967296110147188,0.00023345344872757883,1.3631099999999998,1.3631131822273048,0.002334507700580387,7.637426939572202e-06,0.06318027861318505,0.003991747605639688,0.00011764967863793241,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,GBP/USD,1m,1,z=+1.00,0.19345922202943774,1.8934592220294377,0.0004592694705155855,1.3631099999999998,1.3631162603480795,0.002334507700580387,7.637426939572202e-06,0.06318027861318505,0.003991747605639688,0.00011764967863793241,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,GBP/USD,1m,1,z=+2.00,0.3869184440588755,2.0869184440588753,0.0009109015140915988,1.3631099999999998,1.3631224165896285,0.002334507700580387,7.637426939572202e-06,0.06318027861318505,0.003991747605639688,0.00011764967863793241,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,GBP/USD,1m,1,z=-0.50,-0.09672961101471887,1.603270388985281,-0.00021817859484843445,1.3631099999999998,1.3631070259857556,0.002334507700580387,7.637426939572202e-06,0.06318027861318505,0.003991747605639688,0.00011764967863793241,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,GBP/USD,1m,1,z=-1.00,-0.19345922202943774,1.5065407779705622,-0.0004439946166364411,1.3631099999999998,1.363103947864981,0.002334507700580387,7.637426939572202e-06,0.06318027861318505,0.003991747605639688,0.00011764967863793241,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,GBP/USD,1m,1,z=-2.00,-0.3869184440588755,1.3130815559411244,-0.0008956266602124543,1.3631099999999998,1.3630977916234317,0.002334507700580387,7.637426939572202e-06,0.06318027861318505,0.003991747605639688,0.00011764967863793241,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,GBP/USD,5m,5,z=+0.00,0.0,1.7,0.00923011057475718,1.3631099999999998,1.3632358165602556,-0.007751288078743298,0.00923011057475718,-0.07090685592831687,0.005027782217639085,0.0004384055105034996,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,GBP/USD,5m,5,z=+0.50,0.09672961101471887,1.7967296110147188,0.008480331494037313,1.3631099999999998,1.3632255962466282,-0.007751288078743298,0.00923011057475718,-0.07090685592831687,0.005027782217639085,0.0004384055105034996,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,GBP/USD,5m,5,z=+1.00,0.19345922202943774,1.8934592220294377,0.007730552413317447,1.3631099999999998,1.363215375933001,-0.007751288078743298,0.00923011057475718,-0.07090685592831687,0.005027782217639085,0.0004384055105034996,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,GBP/USD,5m,5,z=+2.00,0.3869184440588755,2.0869184440588753,0.006230994251877713,1.3631099999999998,1.3631949353057466,-0.007751288078743298,0.00923011057475718,-0.07090685592831687,0.005027782217639085,0.0004384055105034996,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,GBP/USD,5m,5,z=-0.50,-0.09672961101471887,1.603270388985281,0.009979889655477048,1.3631099999999998,1.3632460368738826,-0.007751288078743298,0.00923011057475718,-0.07090685592831687,0.005027782217639085,0.0004384055105034996,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,GBP/USD,5m,5,z=-1.00,-0.19345922202943774,1.5065407779705622,0.010729668736196914,1.3631099999999998,1.3632562571875098,-0.007751288078743298,0.00923011057475718,-0.07090685592831687,0.005027782217639085,0.0004384055105034996,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,GBP/USD,5m,5,z=-2.00,-0.3869184440588755,1.3130815559411244,0.012229226897636648,1.3631099999999998,1.3632766978147641,-0.007751288078743298,0.00923011057475718,-0.07090685592831687,0.005027782217639085,0.0004384055105034996,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,GBP/USD,15m,15,z=+0.00,0.0,1.7,0.0032825465928646973,1.3631099999999998,1.363154744720862,-0.009662827158862523,0.0032825465928646973,-0.06928158873386629,0.0047999385374885885,0.0005339934710878485,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,GBP/USD,15m,15,z=+0.50,0.09672961101471887,1.7967296110147188,0.0023478650804854644,1.3631099999999998,1.3631420039836986,-0.009662827158862523,0.0032825465928646973,-0.06928158873386629,0.0047999385374885885,0.0005339934710878485,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,GBP/USD,15m,15,z=+1.00,0.19345922202943774,1.8934592220294377,0.0014131835681062315,1.3631099999999998,1.363129263246535,-0.009662827158862523,0.0032825465928646973,-0.06928158873386629,0.0047999385374885885,0.0005339934710878485,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,GBP/USD,15m,15,z=+2.00,0.3869184440588755,2.0869184440588753,-0.0004561794566522344,1.3631099999999998,1.3631037817722083,-0.009662827158862523,0.0032825465928646973,-0.06928158873386629,0.0047999385374885885,0.0005339934710878485,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,GBP/USD,15m,15,z=-0.50,-0.09672961101471887,1.603270388985281,0.00421722810524393,1.3631099999999998,1.3631674854580251,-0.009662827158862523,0.0032825465928646973,-0.06928158873386629,0.0047999385374885885,0.0005339934710878485,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,GBP/USD,15m,15,z=-1.00,-0.19345922202943774,1.5065407779705622,0.005151909617623163,1.3631099999999998,1.3631802261951886,-0.009662827158862523,0.0032825465928646973,-0.06928158873386629,0.0047999385374885885,0.0005339934710878485,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,GBP/USD,15m,15,z=-2.00,-0.3869184440588755,1.3130815559411244,0.007021272642381629,1.3631099999999998,1.3632057076695154,-0.009662827158862523,0.0032825465928646973,-0.06928158873386629,0.0047999385374885885,0.0005339934710878485,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,GBP/USD,30m,30,z=+0.00,0.0,1.7,0.007669969016419067,1.3631099999999998,1.3632145501146595,-0.041130708844288905,0.007669969016419067,-0.31087048370584797,0.09664045763950789,0.01019904671007197,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,GBP/USD,30m,30,z=+0.50,0.09672961101471887,1.7967296110147188,0.0036914115491513445,1.3631099999999998,1.3631603179999674,-0.041130708844288905,0.007669969016419067,-0.31087048370584797,0.09664045763950789,0.01019904671007197,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,GBP/USD,30m,30,z=+1.00,0.19345922202943774,1.8934592220294377,-0.000287145918116378,1.3631099999999998,1.3631060858852753,-0.041130708844288905,0.007669969016419067,-0.31087048370584797,0.09664045763950789,0.01019904671007197,17
2026-05-11,2026-05-11 01:30:00,150184,455,PPI y/y,CNY,medium,1.7,GBP/USD,30m,30,z=+2.00,0.3869184440588755,2.0869184440588753,-0.008244260852651824,1.3631099999999998,1.3629976216558912,-0.041130708844288905,0.007669969016419067,-0.31087048370584797,0.09664045763950789,0.01019904671007197,17
